,Info_Author,Info_Title,DOI,Info_Journal,Info_Volume,Info_Pages,Info_Received,Info_Material_ID,Info_Sample_ID,Info_Test_ID,Info_Origin,Info_Notes,Ag(at%),Al(at%),Au(at%),B(at%),Bi(at%),Ce(at%),Co(at%),Cr(at%),Cu(at%),Dy(at%),Er(at%),Fe(at%),Gd(at%),Hf(at%),In(at%),La(at%),Mn(at%),Mo(at%),Nb(at%),Nd(at%),Ni(at%),Pb(at%),Pd(at%),Pr(at%),Pt(at%),Re(at%),Rh(at%),Sb(at%),Sc(at%),Si(at%),Sn(at%),Ta(at%),Te(at%),Ti(at%),Tl(at%),V(at%),W(at%),Y(at%),Zr(at%),Processing_BPHT_Temp,Processing_BPHT_Time,Processing_Rolling_Temp,Processing_HR_Red,Processing_CR_Red,Processing_Extrusion_Temp,Processing_Extrusion_Area_Reduction(%),Processing_APHT_Temp,Processing_APHT_Time,Processing_APHT_Method,Processing_FinalHT_Temp,Processing_FinalHT_Time,Processing_FinalHT_Method,SME_Test_Applied_Stress(MPa),SME_Test_Applied_Bend_Strain(%),SME_Test_LCT,SME_Test_UCT,SME_Test_Temp_Rate,SME_Test_Cycle,SE_Test_Temperature_Above_Af(Temp-Af),SE_Test_Strain_Rate(/s),SE_Test_Displacement_Rate(mm/s),SE_Test_Cycle,MSM_Test_Curie_Temperature,MSM_Test_Applied_Magnetic_Field(T),MSM_Test_Mag_Test_Temp(C),Hard_Param_VHTemp,Hard_Param_VHMass,Hard_Param_VHTime,Micro_Grain Size(nm),Micro_Matrix_Comp,Micro_e/a_ratio,Micro_cv_concentration,Micro_Parent_Test_Temperature_Above_Af(Temp-Af),Micro_Parent_Structure,Micro_Parent_a_(A),Micro_Parent_b,Micro_Parent_c,Micro_Parent_Space_Group,Micro_Intermediate_Test_Temperature_Above_Af(Temp-Af),Micro_Intermediate_Structure,Micro_Intermediate_a_(A),Micro_Intermediate_b,Micro_Intermediate_c,Micro_Intermediate_Space_Group,Micro_Martensite_Test_Temperature_Above_Af(Temp-Af),Micro_Martensite_Structure,Micro_Martensite_a_(A),Micro_Martensite_b,Micro_Martensite_c,Micro_Martensite_Beta,Micro_Martensite_Space_Group,Micro_Martensite_Sub-structure,Micro_Precipitate_Test_Temperature,Micro_Precipitate_Structure,Micro_Precipitate_Volume_Fraction,NeedsAttention,SME_Transforms,SME_Mf,SME_Mp,SME_Ms,SME_As,SME_Ap,SME_Af,SME_Thermal_Hysteresis,SME_Transformation_Range,SME_RfM,SME_RfA,SME_dH(MA)(J/g),SME_dH(AM)(J/g),SME_dH(AR)(J/G),SME_dS(MA)(J/kgK),SME_dS(AM)(J/kgK),SME_dS(AR)(J/kgK),SME_epsilonAct(%),SME_epsilonIrr(%),SME_Failure(FatigueTest),SME_Bend_Recovery(%),SE_R.Strain(%),SE_Strain_Max(%),SE_Stress_Max(MPa),SE_Mf_Stress,SE_Ms_Stress,SE_As_Stress,SE_Af_Stress,SE_M_Yield,SE_A_Yield,MSME_Magnetization (emu/g),MSME_Magnetization Change (AM)(emu/g),MSME_Magnetization Change (MA)(emu/g),MSME_Mf Temp (Â°C),MSME_Mf Mag (emu/g),MSME_Mp Temp (Â°C),MSME_Mp Mag (emu/g),MSME_Ms_Temp(C),MSME_Ms_Mag(emu/g),MSME_Direct average rate (emu/gÂ°C),MSME_Direct_integrated_magnetization_change(emu/g),MSME_As_Temp(C),MSME_As_Mag(emu/g),MSME_Ap_Temp (C),MSME_Ap_Mag(emu/g),MSME_Af_Temp (C),MSME_Af_Mag(emu/g),MSME_Reverse_average_rate(emu/gC),MSME_Reverse_integrated_magnetization_change(emu/g),MSME_Direct_MT_range(C),MSME_Reverse_MT_range(C),MSME_Hysteresis(C),MSME_Estimated_entropy_difference_(J/kg*K),"MSME_Tc(DSC)-Ms(SQUID,0.05T)",Hard_VHN
513,"Can, Karaman",,,,,,,,,174,Internal,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.5,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,200.0,0,120,270,10.0,4,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4,,177.8,166.8,,201.2,23.4,50.8,,,,,,,,,2.417,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"Can, Karaman",,,,,,,,,174,Internal,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.5,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,250.0,0,120,270,10.0,5,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7,,186.9,170.3,,208.3,21.4,60.6,,,,,,,,,2.612,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"Can, Karaman",,,,,,,,,174,Internal,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.5,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,300.0,0,120,270,10.0,6,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,193.3,176,,221.1,27.8,76.1,,,,,,,,,2.758,0.78477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"Can, Karaman",,,,,,,,,147,Internal,100 cycles under 150MPa. Did 10 TWSME cycles later.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,25.0,0.0,0.0,0.0,0,0,0.5,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"Can, Karaman",,,,,,,,,148,Internal,Sample failed after 30 cycles. GET THE DATA from FRANCO.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"Can, Karaman",,,,,,,,,149,Internal,Sample failed after 25 cycles. GET THE DATA from FRANCO.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0,49.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"Can, Karaman",,,,,,,,,150,Internal,Later ran compressive load bias test on this sample to measure work output.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"Can, Karaman",,,,,,,,,151,Internal,Later ran blocking stress test on this sample. Later ran compressive load bias test on this sample to measure work output.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"Can, Karaman",,,,,,,,,152,Internal,"GET THE DATA, ran 10 TWSME cycles on this on 11/5/2010",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0,49.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"Can, Karaman",,,,,,,,,153,Internal,"GET THE DATA, ran 10 TWSME cycles on this on 11/5/2010",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,"Can, Karaman",,,,,,,,,154,Internal,"GET THE DATA, ran 10 TWSME cycles on this on 11/8/2010",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.5,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"Can, Karaman",,,,,,,,,155,Internal,"GET THE DATA, ran 10 TWSME cycles on this on 11/7/2010. Also did Workoutput tests.",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,92020,700.0,20.0,0.0,0,20.0,0.0,0,0.0,0,120,280,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,"Can, Karaman",,,,,,,,,128,Internal,We did this test at a strain rate 10 times the one we used in the previous test. We had problems with the extensometer when we were loading at smaller loading rates.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,25.0,0.0,0.0,0.0,0,0,0.5,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,20.0,0.0,20,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,@133,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1816,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.89,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03,100.36,101.61,-89.29,14.27,-53.48,92.06,-50.5,114.63,2.59,116.09,-56.61,12.32,-36.09,88.8,-33.87,113.94,4.47,114.04,38.79,22.74,17.01,,,
527,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.86,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,130.2,129.42,-59.58,11.19,-48.64,89.46,-45.51,141.39,9.25,147.67,-44.65,8.68,-34.54,82.5,-32.9,138.1,11.01,142.15,14.07,11.75,13.36,,,
528,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.79,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61,110.3,107.57,-83.65,14.98,-53.55,87.9,-49.5,125.28,3.23,128.71,-49.54,13.58,-35.07,85.71,-32.74,121.16,6.4,121.48,34.15,16.8,17.62,,,
529,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.69,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.47,126.54,117.79,-89.51,16.66,-55.96,100.58,-54.34,143.2,3.6,139.69,-52.22,15,-35.62,87.2,-31.94,132.79,5.81,133.55,35.18,20.28,21.37,,,
530,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.82,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21,111.73,106.48,-94.1,18.68,-57.12,100.62,-52.11,130.41,2.66,129.02,-55.4,16.91,-36.4,88.22,-33.17,123.39,4.79,120.65,41.99,22.23,19.83,,,
531,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,101.63,97.97,-49.12,9.32,-27.81,76.73,-24.82,110.94,4.18,114.4,-25.13,8.4,-14.46,67.66,-12.15,106.37,7.55,107.97,24.29,12.98,13.01,,,
532,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,119.99,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,110.43,108.96,-47.16,7.86,-27.71,81.35,-25.24,118.29,5.04,125.62,-24.33,7.37,-14.23,71.87,-12.08,116.34,8.9,117.21,21.92,12.24,13.32,,,
533,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,119.78,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,120.41,113.9,-49.62,10.7,-28.83,63.92,-24.61,131.11,4.81,133.11,-23.76,10.27,-13.33,83.18,-10.86,124.17,8.83,126.25,25.01,12.9,14.63,,,
534,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120.01,1,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02,105.96,103.53,-49.21,9.71,-27.37,77.49,-24,115.67,4.2,121.73,-23.82,8.71,-12.64,74.75,-10.56,112.24,7.81,112.82,25.21,13.26,14.08,,,
535,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.89,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.78,,,,,,,,,,,,,,,,,,,,,,,,
536,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.86,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.93,,,,,,,,,,,,,,,,,,,,,,,,
537,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.79,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55,,,,,,,,,,,,,,,,,,,,,,,,
538,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.69,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.22,,,,,,,,,,,,,,,,,,,,,,,,
539,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,400.0,72.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,123.82,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.96,,,,,,,,,,,,,,,,,,,,,,,,
540,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,0.25,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.57,,,,,,,,,,,,,,,,,,,,,,,,
541,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,0.5,0,0.0,0,,,10.0,3,30,0.0,0.0,1,119.99,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3,,,,,,,,,,,,,,,,,,,,,,,,
542,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,3.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,119.78,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.81,,,,,,,,,,,,,,,,,,,,,,,,
543,"Salas, Karaman",,,,,,,,,,Internal,2016Q PC In13.5 FC,0.0,0.0,0.0,0.0,0,0.0,5.04,0.0,0.0,0,0.0,0.0,0.0,0.0,13.71,0.0,36.09,0.0,0.0,0.0,45.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,900.0,24.0,20,0,0.0,20,0.0,900.0,1.0,24,450.0,24.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,120.01,7,127,,,,,,,,,B2/L21,,,,Pm-3m/Fm-3m,,,,,,,,L10,,,,,P4/mmm,Modulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.12,,,,,,,,,,,,,,,,,,,,,,,,
